Unique_ID,X,Y,composite1,Riverdis_value_remap,Road_value_remap,Railway_value_remap,Space_value_remap,Riverquality_value_remap,SUM_public,SUM_educat,SUM_Changi,SUM_reside,SUM_social,All_Ages_2,Aged_0_15,Aged_16_29,Aged_30_44,Aged_45_64,Aged_65__2,Working_ag,Age_Struct,Persons_pe,All_househ,Couple_wit,Couple_w_1,House_Pric,House_Sale,Employment,Unemployme,Public_Tra,Transport,Transpor_1,Transpor_2,Household,Househol_1
6715,535316,195913,0.62,0,0,0,0.13,0,2281.317992,0,0,0,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6716,535502,195913,0.62,0,0.04,0,0.29,0,0,0,0,655.5680084,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6717,535688,195913,0.46,0,0.04,0,0,0,0,0,0,1379.393274,0,1764,452,404,410,348,150,1162,1156,121,688,110,107,164000,23,52.5,10.2,3.1,0,100,0,27988,22238
6718,535874,195913,0.62,0,0.05,0,0,0,0,0,0,1724.104418,0,1764,452,404,410,348,150,1162,1156,121,688,110,107,164000,23,52.5,10.2,3.1,0,100,0,27988,22238
6719,536060,195913,0.62,0.05,0.21,0,0.3,0,1.472309947,0,0,499.6415785,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6720,536246,195913,0.62,0.39,0.32,0,0.12,0,0,0,0,1128.648186,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6721,536433,195913,0.62,0.57,0,0,0,0.18,2776.059937,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6722,536619,195913,0.38,0.99,0.01,0,0.75,0.45,274.0509949,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6723,536805,195913,0.38,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6724,536991,195913,0.23,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6725,537177,195913,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6726,537363,195913,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6727,537549,195913,0.38,1,0.02,0,0.8,0.36,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6728,537735,195913,0.54,0.38,0,0,0.35,0.18,0,0,0,0,0,1449,297,258,260,369,265,887,871,23,547,103,152,311500,18,56.6,8.5,2,100,0,0,35618,28795
6729,537921,195913,0.54,0,0,0,0,0,0,0,0,0,0,1449,297,258,260,369,265,887,871,23,547,103,152,311500,18,56.6,8.5,2,100,0,0,35618,28795
6730,534850,195967,0.54,0,0,0.13,0.05,0,1693.388412,0.357493013,0,0,0,1950,476,420,510,397,147,1327,1316,94,718,139,136,211250,16,52.2,10.5,3.5,0,87,13,28800,22876
6731,535037,195967,0.54,0,0,0,0,0,2032.313078,283.1320038,0,0,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6732,535223,195967,0.54,0,0.07,0,0,0,2902.96413,0,0,0,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6733,535409,195967,0.62,0,0.06,0,0.08,0,450.125,0,0,997.5813017,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6734,535595,195967,0.62,0,0.04,0,0,0,0,0,0,1590.32169,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6735,535781,195967,0.46,0,0.09,0,0,0,0,0,0,1495.036514,0,1764,452,404,410,348,150,1162,1156,121,688,110,107,164000,23,52.5,10.2,3.1,0,100,0,27988,22238
6736,535967,195967,0.62,0,0.16,0,0.46,0,0,0,0,492.0235996,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6737,536153,195967,0.62,0.08,0,0.92,0.33,0,0,0,0,488.3155098,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6738,536339,195967,0.62,0.31,0.43,0,0,0,4366.27002,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6739,536526,195967,0.38,0.64,0.01,0,0,0.36,7192.823105,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6740,536712,195967,0.38,0.98,0.03,0,0.83,0.45,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6741,536898,195967,0.23,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6742,537084,195967,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6743,537270,195967,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6744,537456,195967,0.38,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6745,537642,195967,0.38,0.97,0.02,0,0.74,0.45,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6746,537828,195967,0.54,0.11,0.01,0,0,0,0,0,0,0,0,1449,297,258,260,369,265,887,871,23,547,103,152,311500,18,56.6,8.5,2,100,0,0,35618,28795
6747,534757,196021,0.54,0,0.01,0.13,0.12,0,2367.854019,0,0,0,0,1950,476,420,510,397,147,1327,1316,94,718,139,136,211250,16,52.2,10.5,3.5,0,87,13,28800,22876
6748,534944,196021,0.54,0,0,0,0,0,765.3349915,646.0430298,276.6180115,337.3389893,0,1950,476,420,510,397,147,1327,1316,94,718,139,136,211250,16,52.2,10.5,3.5,0,87,13,28800,22876
6749,535130,196021,0.69,0,0,0,0,0,2424.186366,0,0,0,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6750,535316,196021,0.62,0,0.04,0,0,0,179.3016675,0,0,2482.4813,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6751,535502,196021,0.62,0,0.11,0,0,0,0,0,0,1679.91066,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6752,535688,196021,0.54,0,0.05,0,0,0,0,0,0,1383.611992,0,1764,452,404,410,348,150,1162,1156,121,688,110,107,164000,23,52.5,10.2,3.1,0,100,0,27988,22238
6753,535874,196021,0.54,0,0.43,0,0.04,0,113.7659988,0,0,1403.285294,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6754,536060,196021,0.62,0,0.06,0,0.02,0,0,0,0,2269.557827,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6755,536246,196021,0.62,0.12,0,0,0.02,0,39.94850159,0,0,1343.846733,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6756,536433,196021,0.62,0.17,0,0,0,0,2036.056092,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6757,536619,196021,0.38,0.8,0.01,0,0.04,0.45,5470.774918,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6758,536805,196021,0.38,1,0.02,0,0.8,0.18,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6759,536991,196021,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6760,537177,196021,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6761,537363,196021,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6762,537549,196021,0.38,1,0.02,0,0.8,0.36,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6763,537735,196021,0.54,0.43,0.01,0,0.39,0.18,0,0,0,0,0,1449,297,258,260,369,265,887,871,23,547,103,152,311500,18,56.6,8.5,2,100,0,0,35618,28795
6764,537921,196021,0.54,0,0.01,0,0,0,0,0,0,0,0,1449,297,258,260,369,265,887,871,23,547,103,152,311500,18,56.6,8.5,2,100,0,0,35618,28795
6765,534850,196075,0.54,0,0.01,0.13,0.21,0,1042.112827,0,0,0,0,1950,476,420,510,397,147,1327,1316,94,718,139,136,211250,16,52.2,10.5,3.5,0,87,13,28800,22876
6766,535037,196075,0.69,0,0,0,0,0,4635.73507,0,383.5880127,0,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6767,535223,196075,0.69,0,0.1,0,0,0,1779.91111,0,0,0,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6768,535409,196075,0.62,0,0.05,0,0,0,0,0,0,1906.930176,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6769,535595,196075,0.54,0,0.05,0,0,0,32.48189926,0,0,1166.204403,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6770,535781,196075,0.54,0,0.1,0,0,0,101.8960037,0,0,2138.14492,0,1764,452,404,410,348,150,1162,1156,121,688,110,107,164000,23,52.5,10.2,3.1,0,100,0,27988,22238
6771,535967,196075,0.62,0,0.08,0,0.01,0,321.9326935,0,0,1599.873707,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6772,536153,196075,0.62,0,0.06,1,0.24,0,0,0,0,1395.175079,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6773,536339,196075,0.62,0.04,0.33,0,0,0,2029.549919,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6774,536526,196075,0.62,0.2,0,0,0,0,1517.210938,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6775,536712,196075,0.38,1,0.01,0,0.51,0.45,1874.251038,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6776,536898,196075,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6777,537084,196075,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6778,537270,196075,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6779,537456,196075,0.38,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6780,537642,196075,0.38,0.99,0.02,0,0.54,0.45,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6781,537828,196075,0.54,0.13,0.01,0,0,0,0,0,0,0,0,1449,297,258,260,369,265,887,871,23,547,103,152,311500,18,56.6,8.5,2,100,0,0,35618,28795
6782,534944,196128,0.62,0,0,0,0,0,996.9988098,0,4375.140137,0,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6783,535130,196128,0.69,0,0.01,0,0,0,3004.798962,0,0,0,0,1953,496,446,440,375,196,1261,1223,73,766,128,125,170000,15,52.5,11.7,4.1,0,70.8,29.2,27045,21496
6784,535316,196128,0.69,0,0.02,0,0,0,1004.232494,0,0,1074.812397,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6785,535502,196128,0.62,0,0.1,0,0,0,0,0,0,1440.078621,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6786,535688,196128,0.54,0,0.1,0,0,0,59.78979969,0,0,2384.314292,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6787,535874,196128,0.54,0,0.11,0,0,0,797.0960083,0,0,1359.012619,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6788,536060,196128,0.62,0,0.1,0,0,0,0,0,0,1681.382375,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6789,536246,196128,0.62,0,0.01,0.6,0.2,0,3470.179628,0,0,198.322998,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6790,536433,196128,0.62,0,0.01,0,0,0,6893.639915,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6791,536619,196128,0.38,0.38,0,0,0,0.18,2813.400738,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6792,536805,196128,0.31,0.99,0.03,0,0.81,0.45,0,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6793,536991,196128,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6794,537177,196128,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6795,537363,196128,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6796,537549,196128,0.38,1,0,0,0.8,0.27,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6797,534850,196182,0.62,0,0.01,0.16,0.27,0,610.8222003,0,0,0,0,1950,476,420,510,397,147,1327,1316,94,718,139,136,211250,16,52.2,10.5,3.5,0,87,13,28800,22876
6798,535037,196182,0.69,0,0.01,0,0,0,974.539608,0,957.3619995,0,0,1729,433,406,374,356,160,1136,1140,89,567,122,120,289998,10,52,11.8,4,0,67.2,30.4,30127,23920
6799,535223,196182,0.69,0,0.11,0,0,0,3194.918083,0,0,226.8700027,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6800,535409,196182,0.69,0,0.11,0,0,0,0,0,0,2130.700243,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6801,535595,196182,0.69,0,0.1,0,0,0,94.4056015,0,0,1932.246418,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6802,535781,196182,0.54,0,0.05,0,0,0,1798.660034,0,18.92720032,1178.5687,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6803,535967,196182,0.62,0,0.06,0,0,0,0,0,0,2754.270416,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6804,536153,196182,0.62,0,0.05,0.67,0.52,0,0,0,0,939.3679047,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6805,536339,196182,0.62,0,0.32,0,0,0,3907.070068,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6806,536526,196182,0.38,0.07,0.01,0,0,0,2414.154339,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6807,536712,196182,0.38,0.83,0,0,0.07,0.45,5418.435013,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6808,536898,196182,0.31,0.99,0.02,0,0.8,0.18,0,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6809,537084,196182,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6810,537270,196182,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6811,537456,196182,0.38,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6812,537642,196182,0.38,1,0.02,0,0.54,0.45,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6813,534944,196236,0.62,0,0.01,0,0,0,959.1700058,0,153.1829987,557.9286613,0,1729,433,406,374,356,160,1136,1140,89,567,122,120,289998,10,52,11.8,4,0,67.2,30.4,30127,23920
6814,535130,196236,0.69,0,0,0,0,0,954.6309814,0,0,979.7459869,0,1729,433,406,374,356,160,1136,1140,89,567,122,120,289998,10,52,11.8,4,0,67.2,30.4,30127,23920
6815,535316,196236,0.69,0,0.14,0,0,0,855.125,0,178.338501,1174.103279,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6816,535502,196236,0.69,0,0.15,0,0,0,0,0,0,2160.168642,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6817,535688,196236,0.54,0,0.08,0,0,0,289.6300049,0,0,2052.874973,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6818,535874,196236,0.54,0,0.08,0,0,0,554.9030151,0,0,1879.257141,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6819,536060,196236,0.62,0,0.12,0,0,0,2720.009221,0,0,1562.597564,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6820,536246,196236,0.62,0,0,0.6,0.4,0,3175.259823,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6821,536433,196236,0.62,0,0.26,0,0,0,1998.858942,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6822,536619,196236,0.38,0.2,0.01,0,0,0,2563.650024,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6823,536805,196236,0.38,0.99,0.01,0,0.63,0.45,1411.819946,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6824,536991,196236,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6825,537177,196236,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6826,537363,196236,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6827,537549,196236,0.38,1,0,0,0.8,0.27,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6828,534850,196289,0.62,0,0,0.75,0.3,0,636.1979904,0,0,292.4135971,0,1729,433,406,374,356,160,1136,1140,89,567,122,120,289998,10,52,11.8,4,0,67.2,30.4,30127,23920
6829,535037,196289,0.62,0,0,0,0,0,38.82307148,0,0,1374.681093,0,1729,433,406,374,356,160,1136,1140,89,567,122,120,289998,10,52,11.8,4,0,67.2,30.4,30127,23920
6830,535223,196289,0.69,0,0.03,0,0,0,354.2180023,0,0,1648.372124,0,1729,433,406,374,356,160,1136,1140,89,567,122,120,289998,10,52,11.8,4,0,67.2,30.4,30127,23920
6831,535409,196289,0.69,0,0.1,0,0,0,0,0,0,2713.32806,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6832,535595,196289,0.69,0,0.18,0,0,0,0,0,0,2137.551977,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6833,535781,196289,0.54,0,0.05,0,0,0,0,0,129.4900055,1708.985897,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6834,535967,196289,0.62,0,0,0,0,0,3595.382163,0,0,18.10610986,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6835,536153,196289,0.62,0,0,0,0.67,0,1366.23999,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6836,536339,196289,0.62,0,0.28,0,0,0,1558.325417,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6837,536526,196289,0.38,0,0,0,0,0,3712.323074,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6838,536712,196289,0.38,0.49,0,0,0,0.27,6679.850098,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6839,536898,196289,0.31,0.96,0.03,0,0.8,0.36,0,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6840,537084,196289,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6841,537270,196289,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6842,537456,196289,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6843,537642,196289,0.38,1,0.02,0,0.59,0.45,0,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6844,534944,196343,0.62,0,0,0,0,0,0,0,0,1008.078408,0,1729,433,406,374,356,160,1136,1140,89,567,122,120,289998,10,52,11.8,4,0,67.2,30.4,30127,23920
6845,535130,196343,0.69,0,0,0,0,0,2932.091692,0,0,663.1825042,0,1729,433,406,374,356,160,1136,1140,89,567,122,120,289998,10,52,11.8,4,0,67.2,30.4,30127,23920
6846,535316,196343,0.69,0,0.06,0,0,0,0,0,0,2033.749241,0,1729,433,406,374,356,160,1136,1140,89,567,122,120,289998,10,52,11.8,4,0,67.2,30.4,30127,23920
6847,535502,196343,0.69,0,0.08,0,0,0,0,0,0,1676.591953,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6848,535688,196343,0.38,0,0.09,0,0,0,0,0,0,1452.822699,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6849,535874,196343,0.38,0,0.26,0,0,0,2009.176779,0,0,609.0993485,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6850,536060,196343,0.62,0,0.08,0,0.07,0,4618.24864,0,0,0,0,1521,368,324,264,364,201,952,977,84,513,111,144,250000,11,51.5,9.9,3.1,0,74.3,0,31812,25245
6851,536246,196343,0.54,0,0,0.63,0.57,0,2051.186035,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6852,536433,196343,0.54,0,0.12,0,0,0,5133.794113,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6853,536619,196343,0.38,0.11,0,0,0,0,4707.02002,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6854,536805,196343,0.38,0.89,0.01,0,0.24,0.45,499.053009,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6855,536991,196343,0.31,1,0.02,0,0.8,0.09,0,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
6856,537177,196343,0.31,1,0,0,0.8,0,0,0,0,0,0,1682,506,341,392,336,107,1069,1037,9,565,138,83,250000,17,49.5,12.9,3,0,97.5,0,27597,21930
6857,537363,196343,0.31,1,0,0,0.8,0,0,0,0,0,0,2456,672,517,547,453,267,1517,1482,9,990,184,164,185000,29,52.3,13,2.2,0,51.2,0,27448,21814
